,id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,leading_actor,genre,director_name,production_company,release_month,profit,profit_adj
8554,2925,0.468045,26000000,116400000,The First Wives Club,103,1996-09-20,80,6.4,1996,36145635.2129666,161821228.414973,Bette Midler,Comedy,Hugh Wilson,Paramount Pictures,September,90400000,125675593.2020064
8556,28005,0.459939,3000000,4109095,Kama Sutra - A Tale of Love,117,1996-09-11,20,6.1,1996,4170650.21688076,5712532.65097788,Indira Varma,Drama,Mira Nair,Mirabai Films,September,1109095,1541882.4340971196
8557,12498,0.455716,1000000,24475416,Sling Blade,135,1996-08-30,87,6.9,1996,1390216.73896025,34026133.0162156,Billy Bob Thornton,Drama,Billy Bob Thornton,Miramax Films,August,23475416,32635916.27725535
8558,11159,0.453398,4500000,13417292,Secrets & Lies,142,1996-05-24,45,6.7,1996,6255975.32532114,18652943.9299175,Timothy Spall,Drama,Mike Leigh,Channel Four Films,May,8917292,12396968.60459636
8563,9095,0.442104,47000000,12379402,Mary Reilly,104,1996-02-23,26,5.4,1996,65340186.7311319,17210051.878718,Julia Roberts,Drama,Stephen Frears,TriStar Pictures,February,-34620598,-48130134.85241389
8565,10586,0.435293,50000000,75000000,The Ghost and the Darkness,109,1996-10-11,104,6.3,1996,69510836.9480127,104266255.422019,Michael Douglas,Adventure,Stephen Hopkins,Douglas/Reuther Productions,October,25000000,34755418.47400631
8572,25147,0.401898,7000000,405000,Jude,123,1996-02-06,20,6.7,1996,9731517.17272177,563037.779278902,Kate Winslet,Drama,Michael Winterbottom,Revolution Films,February,-6595000,-9168479.393442867
8575,26748,0.397139,5000000,13269963,Lone Star,135,1996-06-21,27,6.6,1996,6951083.69480127,18448124.6879832,Chris Cooper,Drama,John Sayles,Castle Rock Entertainment,June,8269963,11497040.993181929
8576,36355,0.340804,25530000,20080020,Flipper,95,1996-05-17,47,5.5,1996,35492233.3456552,27915579.9226566,Elijah Wood,Adventure,Alan Shapiro,Universal Pictures,May,-5449980,-7576653.422998603
8586,6346,0.366286,50000000,22540359,The Chamber,113,1996-10-11,26,6.0,1996,69510836.9480127,31335984.3839734,Chris O'Donnell,Drama,James Foley,Imagine Entertainment,October,-27459641,-38174852.56403929
8587,10534,0.36509,38000000,10300000,White Squall,129,1996-02-02,41,6.2,1996,52828236.0804896,14319232.4112906,Jeff Bridges,Action,Ridley Scott,Hollywood Pictures,February,-27700000,-38509003.669199
8593,9826,0.347219,45000000,17300889,The Phantom,100,1996-06-06,69,4.9,1996,62559753.2532114,24051985.4866933,Billy Zane,Adventure,Simon Wincer,Paramount Pictures,June,-27699111,-38507767.7665181
8598,11306,0.331074,38000000,17380126,Extreme Measures,118,1996-09-27,31,5.3,1996,52828236.0804896,24162142.0904383,Hugh Grant,Drama,Michael Apted,Columbia Pictures,September,-20619874,-28666093.9900513
8602,1770,0.317794,28000000,16900000,Michael Collins,132,1996-10-25,47,6.1,1996,38926068.6908871,23494662.8884282,Liam Neeson,Drama,Neil Jordan,Warner Bros. Pictures,October,-11100000,-15431405.802458901
8612,8052,0.392776,3000000,222559,Hard Eight,96,1996-02-28,69,6.6,1996,4170650.21688076,309405.247206255,Philip Baker Hall,Drama,Paul Thomas Anderson,Green Parrot,February,-2777441,-3861244.9696745053
8615,15691,0.273628,5000000,42000000,Doctor Who,89,1996-05-14,35,5.6,1996,6951083.69480127,58389103.0363306,Paul McGann,TV Movie,Geoffrey Sax,Universal TV,May,37000000,51438019.34152933
8621,12709,0.243962,3000000,2503829,Ridicule,102,1996-05-09,18,6.6,1996,4170650.21688076,3480864.98729411,Charles Berling,Comedy,Patrice Leconte,EpithÃ¨te Films,May,-496171,-689785.2295866502
8622,9306,0.240968,40000000,49627779,The Island of Dr. Moreau,96,1996-08-23,68,4.6,1996,55608669.5584101,68993369.0832201,Marlon Brando,Fantasy,Richard Stanley,New Line Cinema,August,9627779,13384699.524809994
8628,24206,0.221598,15000000,76382,Silent Trigger,93,1996-06-26,11,4.6,1996,20853251.0844038,106187.534955262,Dolph Lundgren,Drama,Russell Mulcahy,Newmarket Capital Group,June,-14923618,-20747063.54944854
8634,13891,0.211566,3000000,153155,Citizen Ruth,104,1996-12-13,10,7.0,1996,4170650.21688076,212918.644655457,Laura Dern,Drama,Alexander Payne,Miramax Films,December,-2846845,-3957731.5722253034
8652,11962,0.111375,13000000,4619014,Joe's Apartment,78,1996-07-26,43,4.8,1996,18072817.6064833,6421430.58029175,Jerry O'Connell,Fantasy,John Payson,Unknown Production Companies,July,-8380986,-11651387.02619155
8653,49763,0.099873,7000000,1100000,Bad Moon,80,1996-11-01,12,6.0,1996,9731517.17272177,1529238.41285627,Mariel Hemingway,Horror,Eric Red,Morgan Creek Productions,November,-5900000,-8202278.7598655
8654,40001,0.094017,25000000,10070000,Mrs. Winterbourne,105,1996-04-19,10,5.2,1996,34755418.4740063,13999482.5613297,Shirley MacLaine,Comedy,Richard Benjamin,TriStar Pictures,April,-14930000,-20755935.912676603
8661,98,4.271452,103000000,457640427,Gladiator,155,2000-05-01,3531,7.7,2000,130428087.777343,579506463.914726,Russell Crowe,Action,Ridley Scott,DreamWorks SKG,May,354640427,449078376.137383
8662,77,3.095625,9000000,39723096,Memento,113,2000-10-11,2144,7.9,2000,11396629.0290882,50301043.2220954,Guy Pearce,Mystery,Christopher Nolan,Summit Entertainment,October,30723096,38904414.1930072
8663,8871,2.977558,123000000,345141403,How the Grinch Stole Christmas,104,2000-11-17,733,6.1,2000,155753930.064206,437049836.952227,Jim Carrey,Family,Ron Howard,Imagine Entertainment,November,222141403,281295906.888021
8664,8358,2.197205,90000000,429632142,Cast Away,143,2000-12-22,1854,7.3,2000,113966290.290882,544039793.482951,Tom Hanks,Adventure,Robert Zemeckis,DreamWorks SKG,December,339632142,430073503.19206905
8665,107,2.153361,10000000,83557872,Snatch,103,2000-09-01,1943,7.5,2000,12662921.1434313,105808674.404893,Jason Statham,Thriller,Guy Ritchie,Columbia Pictures Corporation,September,73557872,93145753.26146169
8666,955,1.956406,125000000,546388105,Mission: Impossible II,123,2000-05-23,1269,5.8,2000,158286514.292892,691886948.73239,Tom Cruise,Adventure,John Woo,Paramount Pictures,May,421388105,533600434.43949807
8667,1636,1.889388,48000000,90383208,Bedazzled,93,2000-10-19,302,5.3,2000,60782021.4884706,114451543.559435,Elizabeth Hurley,Fantasy,Harold Ramis,Twentieth Century Fox Film Corporation,October,42383208,53669522.070964396
8668,4247,1.815244,19000000,278019771,Scary Movie,88,2000-07-07,681,5.9,2000,24059550.1725196,352054243.648785,Carmen Electra,Comedy,Keenen Ivory Wayans,Gold/Miller Productions,July,259019771,327994693.4762654
8669,11688,1.768463,100000000,169327687,The Emperor's New Groove,78,2000-12-09,832,6.9,2000,126629211.434313,214418314.788063,David Spade,Adventure,Mark Dindal,Walt Disney Pictures,December,69327687,87789103.35374999
8670,3981,1.767681,70000000,374111707,What Women Want,127,2000-12-14,576,6.0,2000,88640448.0040197,473734704.45755,Helen Hunt,Comedy,Nancy Meyers,Paramount Pictures,December,304111707,385094256.4535303
8671,10567,1.60246,127500000,354248063,Dinosaur,82,2000-05-19,320,6.1,2000,161452244.57875,448581528.698231,D. B. Sweeney,Animation,Ralph Zondag,Walt Disney Pictures,May,226748063,287129284.11948097
8672,4327,1.562652,92000000,264105545,Charlie's Angels,98,2000-11-02,709,5.5,2000,116498874.519568,334434768.987796,Cameron Diaz,Action,McG,Columbia Pictures,November,172105545,217935894.468228
8673,7443,1.525559,45000000,224834564,Chicken Run,84,2000-06-21,663,6.3,2000,56983145.1454412,284706235.424977,Mel Gibson,Animation,Peter Lord,DreamWorks SKG,June,179834564,227723090.2795358
8674,2024,1.513108,110000000,215294342,The Patriot,165,2000-06-28,651,6.7,2000,139292132.577745,272625527.537294,Mel Gibson,Drama,Roland Emmerich,Centropolis Entertainment,June,105294342,133333394.95954898
8675,9532,1.303223,23000000,53302314,Final Destination,98,2000-03-16,693,6.2,2000,29124718.6298921,67496299.8944418,Devon Sawa,Horror,James Wong,New Line Cinema,March,30302314,38371581.2645497
8676,6282,1.240519,45000000,113916474,Coyote Ugly,100,2000-07-30,328,6.0,2000,56983145.1454412,144251532.719975,Piper Perabo,Comedy,David McNally,Jerry Bruckheimer Films,July,68916474,87268387.57453379
8677,2085,1.235745,25000000,91036760,Romeo Must Die,115,2000-03-20,193,5.8,2000,31657302.8585784,115279131.303348,Jet Li,Action,Andrzej Bartkowiak,Silver Pictures,March,66036760,83621828.4447696
8678,3536,1.22950499999999,62000000,127666415,U-571,116,2000-04-20,205,6.1,2000,78510111.0892746,161662974.580958,Matthew McConaughey,Action,Jonathan Mostow,Universal Pictures,April,65666415,83152863.49168341
8679,71,1.211626,5000000,110000000,Billy Elliot,110,2000-05-18,359,7.1,2000,6331460.57171569,139292132.577745,Jamie Bell,Drama,Stephen Daldry,BBC Films,May,105000000,132960672.00602931
8680,9679,1.209516,90000000,237202299,Gone In Sixty Seconds,118,2000-06-09,994,6.0,2000,113966290.290882,300367400.727763,Nicolas Cage,Action,Dominic Sena,Jerry Bruckheimer Films,June,147202299,186401110.436881
8681,462,1.208034,52000000,256271286,Erin Brockovich,131,2000-03-13,406,6.9,2000,65847189.9458432,324514308.594375,Julia Roberts,Drama,Steven Soderbergh,Jersey Films,March,204271286,258667118.64853182
8682,1597,1.207663,55000000,330444045,Meet the Parents,108,2000-10-05,957,6.5,2000,69646066.2888726,418438688.415149,Ben Stiller,Comedy,Jay Roach,DreamWorks SKG,October,275444045,348792622.1262764
8683,134,1.161107,26000000,71000000,"O Brother, Where Art Thou?",106,2000-08-30,662,7.2,2000,32923594.9729216,89906740.1183628,George Clooney,Action,Joel Coen,Universal Pictures,August,45000000,56983145.145441204
8684,2787,1.144594,23000000,53187659,Pitch Black,109,2000-02-18,1245,6.6,2000,29124718.6298921,67351113.1720718,Vin Diesel,Thriller,David Twohy,Interscope Communications,February,30187659,38226394.5421797
8685,14181,1.104427,26000000,28780255,Boiler Room,118,2000-02-18,102,6.5,2000,32923594.9729216,36444209.9552846,Giovanni Ribisi,Crime,Ben Younger,New Line Cinema,February,2780255,3520614.9823630042
8686,10501,1.085408,95000000,76432727,The Road to El Dorado,89,2000-03-31,462,6.8,2000,120297750.862598,96786159.4778419,Kenneth Branagh,Adventure,Don Michael Paul,DreamWorks Animation,March,-18567273,-23511591.384756103
8687,1493,1.073638,45000000,212000000,Miss Congeniality,111,2000-12-14,563,6.1,2000,56983145.1454412,268453928.240745,Sandra Bullock,Comedy,Donald Petrie,Village Roadshow Pictures,December,167000000,211470783.0953038
8688,10559,1.060212,31000000,68106245,Frequency,118,2000-04-28,215,6.8,2000,39255055.5446373,86242400.9810218,Dennis Quaid,Crime,Gregory Hoblit,New Line Cinema,April,37106245,46987345.43638451
8689,641,1.050687,4500000,7390108,Requiem for a Dream,102,2000-10-27,1316,7.7,2000,5698314.51454412,9358035.48454414,Ellen Burstyn,Drama,Darren Aronofsky,Artisan Entertainment,October,2890108,3659720.9700000193
8690,10647,1.042311,40000000,55707411,Pay It Forward,122,2000-10-12,230,6.8,2000,50651684.5737255,70541855.2597722,Kevin Spacey,Drama,Mimi Leder,Bel Air Entertainment,October,15707411,19890170.686046697
8692,9383,1.006654,95000000,190213455,Hollow Man,112,2000-08-04,309,5.3,2000,120297750.862598,240865798.108463,Elisabeth Shue,Action,Paul Verhoeven,Columbia Pictures Corporation,August,95213455,120568047.24586499
8693,9600,1.001503,30000000,173959438,Big Momma's House,98,2000-05-31,279,5.7,2000,37988763.4302941,220283464.554964,Martin Lawrence,Crime,Raja Gosnell,Twentieth Century Fox Film Corporation,May,143959438,182294701.1246699
8694,1359,0.981767,7000000,34266564,American Psycho,102,2000-04-13,1069,7.1,2000,8864044.80040197,43391479.7788344,Christian Bale,Thriller,Mary Harron,Lions Gate Films,April,27266564,34527434.97843243
8695,16,0.97741,12800000,40031879,Dancer in the Dark,140,2000-05-17,190,7.4,2000,16208539.0635921,50692052.7000386,BjÃ¶rk,Drama,Lars von Trier,Fine Line Features,May,27231879,34483513.6364465
8696,9285,0.976664,16000000,119754278,Road Trip,93,2000-05-19,299,5.7,2000,20260673.8294902,151643897.890256,Breckin Meyer,Comedy,Todd Phillips,DreamWorks SKG,May,103754278,131383224.06076579
8697,10637,0.972719,30000000,136706683,Remember the Titans,113,2000-09-29,535,7.3,2000,37988763.4302941,173110594.660907,Denzel Washington,Drama,Boaz Yakin,Walt Disney Pictures,September,106706683,135121831.2306129
8698,2046,0.968941,10000000,12008642,The Gift,111,2000-12-22,128,6.2,2000,12662921.1434313,15206448.6685698,Cate Blanchett,Horror,Sam Raimi,Lakeshore Entertainment,December,2008642,2543527.525138499
8699,4958,0.923632,80000000,39459427,The Legend of Bagger Vance,126,2000-11-02,146,6.2,2000,101303369.147451,49967161.2465987,Matt Damon,Fantasy,Robert Redford,DreamWorks SKG,November,-40540573,-51336207.9008523
8700,1900,0.918262,48000000,207515725,Traffic,148,2000-12-27,286,6.6,2000,60782021.4884706,262775526.169699,Michael Douglas,Drama,Steven Soderbergh,USA Films,December,159515725,201993504.6812284
8701,8859,0.91232,13000000,73180723,"Dude, Whereâ€™s My Car?",83,2000-12-15,287,5.1,2000,16461797.4864608,92668172.4568295,Ashton Kutcher,Comedy,Danny Leiner,Twentieth Century Fox Film Corporation,December,60180723,76206374.9703687
8702,5994,0.911808,60000000,124745083,The Family Man,125,2000-12-12,301,6.4,2000,75977526.8605883,157963714.90598,Nicolas Cage,Comedy,Brett Ratner,Universal Pictures,December,64745083,81986188.0453917
8704,8452,0.886238,82000000,96085477,The 6th Day,123,2000-11-17,318,5.5,2000,103835953.376137,121672281.827999,Arnold Schwarzenegger,Action,Roger Spottiswoode,Columbia Pictures,November,14085477,17836328.451861992
8705,11478,0.848261,15000000,35007180,The Skulls,106,2000-03-31,88,5.9,2000,18994381.715147,44329315.9793908,Joshua Jackson,Crime,Rob Cohen,Universal Pictures,March,20007180,25334934.2642438
8707,2123,0.78353,51000000,149270999,"Me, Myself & Irene",116,2000-06-22,521,5.9,2000,64580897.8315,189020688.933822,Jim Carrey,Comedy,Peter Farrelly,Twentieth Century Fox Film Corporation,June,98270999,124439791.10232201
8708,8584,0.770457,55000000,56932305,Shanghai Noon,110,2000-05-26,411,6.1,2000,69646066.2888726,72092928.8728784,Jackie Chan,Adventure,Tom Dey,Spyglass Entertainment,May,1932305,2446862.584005803
8709,9741,0.768576,75000000,248118121,Unbreakable,106,2000-11-13,948,6.7,2000,94971908.5757354,314190020.047936,Bruce Willis,Action,M. Night Shyamalan,Limited Edition Productions Inc.,November,173118121,219218111.47220063
8710,5551,0.743732,65000000,128884132,Space Cowboys,130,2000-07-31,211,6.2,2000,82308987.432304,163204960.01556,Clint Eastwood,Action,Clint Eastwood,Village Roadshow Pictures,July,63884132,80895972.583256
8711,2069,0.74231,41300000,106371651,The Whole Nine Yards,98,2000-02-18,313,6.0,2000,52297864.3223716,134697582.85096,Bruce Willis,Comedy,Jonathan Lynn,Franchise Pictures,February,65071651,82399718.52858838
8712,786,0.736561999999999,60000000,47383689,Almost Famous,122,2000-09-15,454,7.3,2000,75977526.8605883,60001591.7291877,Kate Hudson,Drama,Cameron Crowe,Columbia Pictures,September,-12616311,-15975935.1314006
8713,1588,0.736173,28000000,90449929,Bring It On,98,2000-08-25,409,5.7,2000,35456179.2016078,114536031.835596,Kirsten Dunst,Comedy,Peyton Reed,Beacon Communications,August,62449929,79079852.6339882
8714,392,0.733654,25000000,152500343,Chocolat,121,2000-12-14,527,6.6,2000,31657302.8585784,193109981.775523,Juliette Binoche,Comedy,Lasse HallstrÃ¶m,Miramax Films,December,127500343,161452678.91694462
8715,243,0.697768,30000000,47126295,High Fidelity,113,2000-03-17,379,7.0,2000,37988763.4302941,59675655.7367084,John Cusack,Comedy,Stephen Frears,Buena Vista,March,17126295,21686892.306414306
8716,8870,0.697146,80000000,33463969,Red Planet,106,2000-11-10,132,5.3,2000,101303369.147451,42375160.0593232,Val Kilmer,Thriller,Antony Hoffman,Village Roadshow Pictures,November,-46536031,-58928209.0881278
8717,2067,0.689638,90000000,60874615,Mission to Mars,114,2000-03-10,181,5.6,2000,113966290.290882,77085044.9381745,Gary Sinise,Science Fiction,Brian De Palma,Spyglass Entertainment,March,-29125385,-36881245.352707505
8718,8843,0.687905,33000000,104155843,The Cell,107,2000-08-17,216,5.7,2000,41787639.7733235,131891722.653662,Jennifer Lopez,Horror,Tarsem Singh,New Line Cinema,August,71155843,90104082.88033849
8719,479,0.664636,46000000,107196498,Shaft,99,2000-06-15,182,5.3,2000,58249437.2597843,135742080.1026,Samuel L. Jackson,Action,John Singleton,Paramount Pictures,June,61196498,77492642.8428157
8721,10461,0.66065,63600000,19412993,Get Carter,102,2000-10-06,77,5.3,2000,80536178.4722236,24582519.9516985,Sylvester Stallone,Action,Stephen T. Kay,Franchise Pictures,October,-44187007,-55953658.5205251
8724,889,0.632783,83000000,59468275,The Flintstones in Viva Rock Vegas,90,2000-04-28,55,4.4,2000,105102245.49048,75304207.6860892,Mark Addy,Science Fiction,Brian Levant,Universal Pictures,April,-23531725,-29798037.804390803
8726,11973,0.627609,80000000,34566746,Thirteen Days,145,2000-12-24,94,6.6,2000,101303369.147451,43771597.8783022,Kevin Costner,Drama,Roger Donaldson,New Line Cinema,December,-45433254,-57531771.2691488
8727,1907,0.626782,40000000,144056873,The Beach,119,2000-02-11,683,6.2,2000,50651684.5737255,182418082.296831,Leonardo DiCaprio,Drama,Danny Boyle,20th Century Fox,February,104056873,131766397.72310552
8730,2133,0.58332,120000000,325756637,The Perfect Storm,130,2000-03-15,315,5.9,2000,151955053.721176,412503060.62804,George Clooney,Drama,Wolfgang Petersen,Warner Bros.,March,205756637,260548006.90686402
8734,7450,0.54656,75000000,36754634,Titan A.E.,94,2000-06-16,184,6.1,2000,94971908.5757354,46542103.1997682,Matt Damon,Animation,Don Bluth,Twentieth Century Fox Film Corporation,June,-38245366,-48429805.375967205
8736,4234,0.542611,40000000,161834276,Scream 3,116,2000-02-03,390,5.6,2000,50651684.5737255,204929467.529231,David Arquette,Horror,Wes Craven,Konrad Pictures,February,121834276,154277782.95550552
8738,11678,0.530739,75000000,215663859,Vertical Limit,124,2000-12-08,151,6.0,2000,94971908.5757354,273093444.00051,Chris O'Donnell,Action,Martin Campbell,Columbia Pictures Corporation,December,140663859,178121535.4247746
8739,2155,0.525341,42000000,32168970,Reindeer Games,124,2000-02-25,86,5.2,2000,53184268.8024118,40735313.037541,Ben Affleck,Thriller,John Frankenheimer,Dimension Films,February,-9831030,-12448955.7648708
8743,15655,0.495241,30000000,45554533,The Tigger Movie,77,2000-02-11,88,6.5,2000,37988763.4302941,57685345.9104842,Jim Cummings,Animation,Jun Falkenstein,Walt Disney Pictures,February,15554533,19696582.480190106
8744,10471,0.49295,11000000,59827328,Next Friday,98,2000-01-12,70,6.6,2000,13929213.2577745,75758873.6686204,Ice Cube,Comedy,Steve Carr,New Line Cinema,January,48827328,61829660.41084589
8745,10577,0.481089,28000000,33000337,Dracula 2000,99,2000-12-22,73,4.7,2000,35456179.2016078,41788066.5137661,Gerard Butler,Horror,Patrick Lussier,Neo Art & Logic,December,5000337,6331887.3121583015
8746,13526,0.47571,16000000,109130,The Weight of Water,113,2000-09-25,14,5.1,2000,20260673.8294902,138190.458438266,Sean Penn,Crime,Kathryn Bigelow,StudioCanal,September,-15890870,-20122483.371051934
8749,12212,0.468129,14000000,38574362,Urban Legends: Final Cut,97,2000-09-19,48,4.3,2000,17728089.6008039,48846410.4164176,Jennifer Morrison,Horror,John Ottman,Unknown Production Companies,September,24574362,31118320.8156137
8750,11978,0.465293,32000000,48814909,Men of Honor,129,2000-09-13,341,7.0,2000,40521347.6589804,61813934.3290779,Robert De Niro,Drama,"George Tillman, Jr.",Fox 2000 Pictures,September,16814909,21292586.6700975
8751,2655,0.464139,100000000,155464351,What Lies Beneath,130,2000-07-21,234,6.1,2000,126629211.434313,196863281.732773,Harrison Ford,Drama,Robert Zemeckis,DreamWorks SKG,July,55464351,70234070.29846
8752,10479,0.458778,60000000,71000000,Rules of Engagement,128,2000-04-07,90,5.8,2000,75977526.8605883,89906740.1183628,Tommy Lee Jones,Action,William Friedkin,Paramount Pictures,April,11000000,13929213.257774502
8753,711,0.449041,43000000,80049764,Finding Forrester,136,2000-12-21,161,6.9,2000,54450560.9167549,101366384.908229,Sean Connery,Drama,Gus Van Sant,Fountainbridge Films,December,37049764,46915823.99147409
8757,10571,0.417675,16000000,20627372,Boys and Girls,94,2000-06-16,53,5.3,2000,20260673.8294902,26120278.5032224,Freddie Prinze Jr.,Comedy,Robert Iscove,Dimension Films,June,4627372,5859604.673732199
8759,10481,0.410235,85000000,183611771,102 Dalmatians,100,2000-10-07,150,5.0,2000,107634829.719166,232506137.717878,Glenn Close,Comedy,Kevin Lima,Walt Disney Pictures,October,98611771,124871307.99871202
8760,12107,1.616724,84000000,123307945,Nutty Professor II: The Klumps,106,2000-07-27,168,4.8,2000,106368537.604823,156143878.389357,Eddie Murphy,Fantasy,Peter Segal,Imagine Entertainment,July,39307945,49775340.78453401
8762,4967,0.623706,30000000,37036004,Keeping the Faith,127,2000-04-14,79,5.7,2000,37988763.4302941,46898399.8119809,Ben Stiller,Comedy,Edward Norton,Spyglass Entertainment,April,7036004,8909636.381686807
8765,10384,0.38535,90000000,14828081,Supernova,91,2000-01-14,42,4.7,2000,113966290.290882,18776682.0411413,James Spader,Science Fiction,Walter Hill,United Artists,January,-75171919,-95189608.2497407
8769,10862,0.372923,35000000,36779296,Bounce,106,2000-11-15,62,5.2,2000,44320224.0020098,46573332.4958921,Ben Affleck,Drama,Don Roos,Miramax Films,November,1779296,2253108.4938822985
8775,11398,0.339608,40000000,30199105,The Art of War,117,2000-08-23,67,5.7,2000,50651684.5737255,38240888.5217204,Wesley Snipes,Action,Christian Duguay,Amen Ra Films,August,-9800895,-12410796.052005097
8776,16222,0.350814,15000000,9902115,Whatever It Takes,94,2000-03-31,22,5.0,2000,18994381.715147,12538970.1398189,Jodi Lyn O'Keefe,Drama,David Raynr,Columbia Pictures Corporation,March,-5097885,-6455411.5753281005
8778,4244,0.349034,65000000,69700000,The Kid,104,2000-07-07,141,5.9,2000,82308987.432304,88260560.3697167,Bruce Willis,Fantasy,Jon Turteltaub,Walt Disney Pictures,July,4700000,5951572.937412709
8781,12211,0.332267,25000000,15843608,Highlander: Endgame,87,2000-09-01,49,4.3,2000,31657302.8585784,20062635.8731438,Christopher Lambert,Action,Douglas Aarniokoski,Davis-Panzer Productions,September,-9156392,-11594666.9854346
8782,14736,0.324003,20000000,27728118,Love & Basketball,124,2000-04-21,54,7.3,2000,25325842.2868627,35111897.168976,"Chris Warren, Jr.",Action,Gina Prince-Bythewood,40 Acres & A Mule Filmworks,April,7728118,9786054.8821133
8788,18041,0.310295,14000000,5108820,Gossip,90,2000-04-21,34,5.3,2000,17728089.6008039,6469258.47959851,Joshua Jackson,Drama,Davis Guggenheim,Warner Bros. Pictures,April,-8891180,-11258831.12120539
8789,10876,0.309754,13500000,7060876,Quills,124,2000-11-22,52,6.4,2000,17094943.5436323,8941131.59915472,Geoffrey Rush,Drama,Philip Kaufman,Fox Searchlight Pictures,November,-6439124,-8153811.944477579
8791,1831,0.285304,25000000,24362772,The Next Best Thing,108,2000-03-03,17,3.6,2000,31657302.8585784,30850386.0671398,Madonna,Comedy,John Schlesinger,Paramount Pictures,March,-637228,-806916.7914385982
8793,11849,0.284476,35000000,15185241,Dungeons & Dragons,107,2000-12-08,86,3.9,2000,44320224.0020098,19228950.9327001,Justin Whalin,Action,Courtney Solomon,New Line Cinema,December,-19814759,-25091273.0693097
8795,16888,0.279624,24000000,13700000,The Ladies Man,84,2000-10-13,14,5.4,2000,30391010.7442353,17348201.966501,Tim Meadows,Comedy,Reginald Hudlin,SNL Studios,October,-10300000,-13042808.777734298
8797,10688,0.277798,2000000,1568749,Hamlet,112,2000-05-12,18,5.0,2000,2532584.22868627,1986494.48808368,Ethan Hawke,Drama,Michael Almereyda,Miramax Films,May,-431251,-546089.7406025899
8798,10562,0.471019,25000000,260562,Under Suspicion,110,2000-09-24,49,6.0,2000,31657302.8585784,329947.605897476,Gene Hackman,Mystery,Stephen Hopkins,Revelations Entertainment,September,-24739438,-31327355.252680924
8799,20697,0.196668,24000000,12372410,Ready to Rumble,107,2000-04-07,16,4.4,2000,30391010.7442353,15667085.2184201,David Arquette,Action,Brian Robbins,Bel Air Entertainment,April,-11627590,-14723925.5258152
8801,10560,0.253319,18000000,17200925,Center Stage,115,2000-05-12,49,7.0,2000,22793258.0581765,21781395.6869077,Amanda Schull,Drama,Nicholas Hytner,Columbia Pictures,May,-799075,-1011862.3712687977
8804,2621,0.249219,24000000,36609995,Return to Me,115,2000-04-07,32,5.5,2000,30391010.7442353,46358947.9746417,David Duchovny,Romance,Bonnie Hunt,Metro-Goldwyn-Mayer (MGM),April,12609995,15967937.230406404
8808,2360,0.223263,10000000,26330482,Saving Grace,93,2000-01-24,61,6.2,2000,12662921.1434313,33342081.7234539,Brenda Blethyn,Crime,Nigel Cole,Homerun Productions,January,16330482,20679160.580022603
8809,22597,0.222291,1000000,1744858,The Broken Hearts Club: A Romantic Comedy,94,2000-02-01,10,5.8,2000,1266292.11434313,2209499.92604854,Ben Weber,Comedy,Greg Berlanti,Unknown Production Companies,February,744858,943207.81170541
8815,25166,0.207785,16000000,15427192,Drowning Mona,96,2000-03-03,21,4.5,2000,20260673.8294902,19535331.5760575,Danny DeVito,Comedy,Nick Gomez,Code Entertainment,March,-572808,-725342.2534326985
8817,29076,0.203554,10000000,1631839,Gun Shy,101,2000-02-04,10,5.1,2000,12662921.1434313,2066384.85757759,Sandra Bullock,Action,Eric Blakeney,Hollywood Pictures,February,-8368161,-10596536.28585371
8826,36657,0.182246,75000000,157299717,X-Men,104,2000-07-13,2766,6.6,2000,94971908.5757354,199187391.225507,Patrick Stewart,Adventure,Bryan Singer,Twentieth Century Fox Film Corporation,July,82299717,104215482.64977159
8860,24100,0.12392,22000000,13555988,The Little Vampire,95,2000-10-27,42,6.4,2000,27858426.515549,17165840.7065302,Richard E. Grant,Horror,Uli Edel,New Line Cinema,October,-8444012,-10692585.809018802
8862,10873,0.119214,8000000,8279017,Shadow of the Vampire,92,2000-05-15,55,5.9,2000,10130336.9147451,10483653.9416127,John Malkovich,Drama,E. Elias Merhige,Saturn Films,May,279017,353317.02686760016
8866,17711,0.104908,76000000,35134820,The Adventures of Rocky & Bullwinkle,88,2000-06-30,35,4.0,2000,96238200.6900785,44490945.5048655,Rene Russo,Adventure,Des McAnuff,Universal Pictures,June,-40865180,-51747255.185213
8868,15723,0.091492,7000000,3728888,The Big Kahuna,90,2000-04-28,37,6.5,2000,8864044.80040197,4721861.46966875,Kevin Spacey,Comedy,John Swanbeck,Franchise Pictures,April,-3271112,-4142183.330733221
8881,10385,0.031018,40000000,36037909,Hanging Up,94,2000-02-16,21,5.2,2000,50651684.5737255,45634519.9841156,Meg Ryan,Comedy,Diane Keaton,Laurence Mark Productions,February,-3962091,-5017164.589609899
8883,36047,0.015997,15000000,5217498,The In Crowd,105,2000-07-19,12,5.2,2000,18994381.715147,6606876.57400109,Susan Ward,Thriller,Mary Lambert,Warner Bros. Pictures,July,-9782502,-12387505.141145911
8888,78,4.215642,28000000,32768670,Blade Runner,117,1982-06-25,2110,7.7,1982,63269987.2714343,74045476.2072083,Harrison Ford,Science Fiction,Ridley Scott,Shaw Brothers,June,4768670,10775488.935774006
